,0,1,2
0,-0.7186874134070002,0.41152577691,0.4971948988997
1,-0.7186409107710001,0.411685808931,0.4975309730947
2,-0.7189215242050001,0.412474329833,0.49734379262269995
3,-0.7179758030789998,0.4117567848290001,0.4973613430873
4,-0.717657403032,0.411682896024,0.49765738576529994
5,-0.717070795938,0.411640922498,0.4979531250093
6,-0.7158556946679999,0.41175310420600003,0.49758339425160003
7,-0.71398903088,0.411904026727,0.4979084317417
8,-0.713752592698,0.410976766853,0.4977970686987
9,-0.7117297417380002,0.411613060103,0.4983373275758
10,-0.7114591057580002,0.41157587658,0.49793589987479997
11,-0.7088318941580001,0.41200179727,0.4982556729003
12,-0.708980922419,0.41174854750600004,0.49814392532330004
13,-0.706052165382,0.41178221540499993,0.498229914323
14,-0.703544976614,0.411949189306,0.4983547345904
15,-0.703544976614,0.411949189306,0.4983547345904
16,-0.7010458291189999,0.411012143022,0.4980267652071
17,-0.6996263609809998,0.41196494788900007,0.4969457461557
18,-0.6990607139689998,0.41094566344100003,0.49651265144170004
19,-0.6972441669890002,0.410502302655,0.4962725645792
20,-0.6963107430010002,0.40997203012000005,0.4960910523922
21,-0.695239970061,0.41076276534200007,0.49574510784930004
22,-0.693086302767,0.40913311942400005,0.49567988992479994
23,-0.6918499910000001,0.408277545761,0.49580707578379996
24,-0.68888281658,0.4332265179928,0.49355211241059993
25,-0.6864086595109999,0.43124444990380006,0.4929326109116
26,-0.6837893221310001,0.45161848378850006,0.4911219403422
27,-0.679695799982,0.4616701633713,0.4895437619195
28,-0.67749932782,0.46039419999229997,0.4891164634595
29,-0.67378879982,0.4663092896315,0.4877552295858
30,-0.672067431221,0.46573789729250004,0.48814795192579996
31,-0.6646623837949999,0.4672875120277,0.48671036165730003
32,-0.6602283446949999,0.468700968369,0.4851374973134
33,-0.655785522342,0.465473807099,0.48492674114839995
34,-0.6508694416620001,0.4673549714835,0.4825757938763
35,-0.649536284516,0.46734733326050004,0.4822101037313
36,-0.641783571874,0.46788299243259995,0.48063655094150004
37,-0.640076790359,0.46637146364959997,0.4805909231065
38,-0.6330117284219999,0.4664518020985,0.4781056298193
39,-0.6246915665740002,0.46591575491310006,0.4774642867011
40,-0.6246915665740002,0.46591575491310006,0.4774642867011
41,-0.616332121051,0.46520107862279997,0.4757466882414
42,-0.609021401877,0.46467942888409997,0.47393831641229994
43,-0.609021401877,0.46467942888409997,0.47393831641229994
44,-0.6009554305739998,0.4633219794368,0.4723028168126
45,-0.5971897642409999,0.4620905762358,0.4719836397026
46,-0.588531612249,0.4617965466791,0.47112409665340005
47,-0.581607102414,0.4613393744935,0.4690915263884
48,-0.581607102414,0.4613393744935,0.4690915263884
49,-0.5738520558600002,0.46028789364570005,0.46787175876229997
50,-0.5709450493800001,0.45844668444670006,0.4684724808503
51,-0.5637410605530002,0.45693253945400003,0.46585724349880003
52,-0.5556363758749999,0.45606672995330005,0.46462560581990003
53,-0.5556363758749999,0.45606672995330005,0.46462560581990003
