,0,1,2
0,-0.5903102165140001,0.4880078379215,0.45692021911200004
1,-0.5902884971659998,0.48849700080249997,0.4570556936457
2,-0.5900466911559998,0.48854902013249996,0.45647413639969997
3,-0.5893758874779998,0.4871709856475,0.4564247347697
4,-0.588808188558,0.4865336392169,0.45533660812210003
5,-0.588035360769,0.4862764755217999,0.4553325224765
6,-0.5870510757969999,0.4846734157898,0.45437354023250004
7,-0.585479715126,0.4847168225463,0.45416413796710003
8,-0.584481639556,0.4856655480395,0.4538872160345
9,-0.583532329176,0.4839658125935,0.45312060973049995
10,-0.581933937237,0.48334456461920006,0.45184927639920003
11,-0.5784512876919999,0.4809287370575,0.4508656181219
12,-0.5784512876919999,0.4809287370575,0.4508656181219
13,-0.575012460937,0.47863095162799996,0.4488408832826001
14,-0.573321678091,0.47734318311300006,0.4477448143496
15,-0.5696799540660001,0.47517233355509997,0.44731788603999995
16,-0.5672884145960001,0.47499687427279996,0.44686454217919996
17,-0.564988984029,0.4721988925108,0.44546303952320004
18,-0.5610478416490002,0.47107309004349995,0.4439663939213
19,-0.5598152215500002,0.4701095225784999,0.44292336785729997
20,-0.5541890398679998,0.4664538149761,0.44204667820199994
21,-0.5526637467469998,0.4649442437341,0.4413550453099999
22,-0.54887139934,0.46262016185340005,0.4400394369179
23,-0.54887139934,0.46262016185340005,0.4400394369179
24,-0.543076184881,0.45978009434940004,0.4385739613344
25,-0.5378991666349999,0.456939543345,0.43741825224740005
26,-0.5352241692099999,0.454965851335,0.4374015909374
27,-0.53255287378,0.4561990446179,0.43635860833039997
28,-0.525291908671,0.4532577906013,0.4361556617068
29,-0.521456553189,0.44946201252330004,0.43585448460880005
30,-0.518332707419,0.4504470267271,0.43431313456130005
31,-0.515073011386,0.44732179131909994,0.43434882471930003
32,-0.5114195918660001,0.44760973451369995,0.43336038753580003
33,-0.5041695786769997,0.4443786124908,0.43352277609650003
34,-0.5005781268599998,0.4407491146598,0.4339764961185
35,-0.4941713111999999,0.4368763216608,0.4336612376505
36,-0.4941713111999999,0.4368763216608,0.4336612376505
37,-0.486599960731,0.4321170901506,0.43302000810479996
38,-0.4830542457089999,0.4284592035126,0.4328718312288
39,-0.476022840032,0.4251524505094,0.432398450263
40,-0.47154555429200007,0.42502743365789997,0.4313174271001
41,-0.46743239783300006,0.4199996959389,0.4315426571771
42,-0.4596993007460001,0.4172714386597,0.4309735388352
43,-0.45502509395300006,0.4120850895527,0.4313596323562
44,-0.45056240125299984,0.4117882752036,0.4302087370851
45,-0.441759878488,0.406053147505,0.427587697793
